finding_id,route,screen_id,persona,mode,locale,direction,theme,severity,category,observation,user_cost,evidence_path,evidence_status,source_refs,recommendation,acceptance_test,design_package,status
WP01-UX-0125,/admin/items,SCR-ADM-020,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Exit/recovery,Current en-LTR light evidence for /admin/items requires exit/recovery refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/items.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-items__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003445Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Give a safe exit that preserves state and tells the user what remains incomplete.,"On /admin/items in en-LTR light, verify: Give a safe exit that preserves state and tells the user what remains incomplete.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0126,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Job clarity,Current en-LTR light evidence for /admin/notifications requires job clarity refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,State the user job and expected outcome before presenting tools or data.,"On /admin/notifications in en-LTR light, verify: State the user job and expected outcome before presenting tools or data.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0127,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Next action,Current en-LTR light evidence for /admin/notifications requires next action refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Make exactly one safe next action obvious for the current role and lifecycle state.,"On /admin/notifications in en-LTR light, verify: Make exactly one safe next action obvious for the current role and lifecycle state.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0128,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Blocker explanation,Current en-LTR light evidence for /admin/notifications requires blocker explanation refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Explain why progression is blocked and identify the authorized resolution path.,"On /admin/notifications in en-LTR light, verify: Explain why progression is blocked and identify the authorized resolution path.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0129,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Lifecycle orientation,Current en-LTR light evidence for /admin/notifications requires lifecycle orientation refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Keep the object lifecycle and current step visible across drill-ins and returns.,"On /admin/notifications in en-LTR light, verify: Keep the object lifecycle and current step visible across drill-ins and returns.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0130,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Scope awareness,Current en-LTR light evidence for /admin/notifications requires scope awareness refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Show organization, region, branch and record scope at the point of decision.","On /admin/notifications in en-LTR light, verify: Show organization, region, branch and record scope at the point of decision.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0131,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Search strategy,Current en-LTR light evidence for /admin/notifications requires search strategy refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Support known-item search and exploratory filtering as separate interaction paths.,"On /admin/notifications in en-LTR light, verify: Support known-item search and exploratory filtering as separate interaction paths.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0132,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Filter recovery,Current en-LTR light evidence for /admin/notifications requires filter recovery refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Allow users to inspect, remove and reset filters without losing work.","On /admin/notifications in en-LTR light, verify: Allow users to inspect, remove and reset filters without losing work.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0133,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Decision context,Current en-LTR light evidence for /admin/notifications requires decision context refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Place risk, SLA, evidence and history beside the decision they inform.","On /admin/notifications in en-LTR light, verify: Place risk, SLA, evidence and history beside the decision they inform.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0134,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Feedback,Current en-LTR light evidence for /admin/notifications requires feedback refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Confirm completed read-only navigation immediately and mutation outcomes only after server truth.,"On /admin/notifications in en-LTR light, verify: Confirm completed read-only navigation immediately and mutation outcomes only after server truth.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0135,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Error recovery,Current en-LTR light evidence for /admin/notifications requires error recovery refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Preserve entered work and give a deterministic retry or escalation path.,"On /admin/notifications in en-LTR light, verify: Preserve entered work and give a deterministic retry or escalation path.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0136,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Permission clarity,Current en-LTR light evidence for /admin/notifications requires permission clarity refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Explain unavailable actions through role/state rules without revealing restricted data.,"On /admin/notifications in en-LTR light, verify: Explain unavailable actions through role/state rules without revealing restricted data.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0137,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Large-data workflow,Current en-LTR light evidence for /admin/notifications requires large-data workflow refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Use pagination, saved views or virtualization so scale does not become a scrolling task.","On /admin/notifications in en-LTR light, verify: Use pagination, saved views or virtualization so scale does not become a scrolling task.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0138,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Cross-page continuity,Current en-LTR light evidence for /admin/notifications requires cross-page continuity refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Preserve query, filters and position when returning from detail to list.","On /admin/notifications in en-LTR light, verify: Preserve query, filters and position when returning from detail to list.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0139,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Progressive disclosure,Current en-LTR light evidence for /admin/notifications requires progressive disclosure refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Reveal advanced configuration only when prerequisite choices make it relevant.,"On /admin/notifications in en-LTR light, verify: Reveal advanced configuration only when prerequisite choices make it relevant.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0140,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Confirmation,Current en-LTR light evidence for /admin/notifications requires confirmation refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Summarize consequences, affected records and version before irreversible actions.","On /admin/notifications in en-LTR light, verify: Summarize consequences, affected records and version before irreversible actions.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0141,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Audit confidence,Current en-LTR light evidence for /admin/notifications requires audit confidence refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Let users trace who, what, when, version and reason without leaving the decision flow.","On /admin/notifications in en-LTR light, verify: Let users trace who, what, when, version and reason without leaving the decision flow.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0142,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Provider fallback,Current en-LTR light evidence for /admin/notifications requires provider fallback refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Offer an honest operational fallback when a provider is unavailable.,"On /admin/notifications in en-LTR light, verify: Offer an honest operational fallback when a provider is unavailable.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0143,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P1,Offline confidence,Current en-LTR light evidence for /admin/notifications requires offline confidence refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Expose saved, queued, syncing, conflicted and failed states without silently overwriting.","On /admin/notifications in en-LTR light, verify: Expose saved, queued, syncing, conflicted and failed states without silently overwriting.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0144,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P1,Immutable version,Current en-LTR light evidence for /admin/notifications requires immutable version refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Prevent edits to submitted versions and guide returned corrections to unlocked scope only.,"On /admin/notifications in en-LTR light, verify: Prevent edits to submitted versions and guide returned corrections to unlocked scope only.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0145,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Arabic comprehension,Current en-LTR light evidence for /admin/notifications requires arabic comprehension refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Use domain-approved Arabic and preserve mixed-script identifiers without ambiguity.,"On /admin/notifications in en-LTR light, verify: Use domain-approved Arabic and preserve mixed-script identifiers without ambiguity.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0146,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Accessibility workflow,Current en-LTR light evidence for /admin/notifications requires accessibility workflow refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Support complete keyboard and assistive-technology completion, not just component-level compliance.","On /admin/notifications in en-LTR light, verify: Support complete keyboard and assistive-technology completion, not just component-level compliance.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0147,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Responsive priority,Current en-LTR light evidence for /admin/notifications requires responsive priority refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Retain the current job, evidence and safe next action at narrow widths.","On /admin/notifications in en-LTR light, verify: Retain the current job, evidence and safe next action at narrow widths.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0148,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Trust/provenance,Current en-LTR light evidence for /admin/notifications requires trust/provenance refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Keep projections, simulations, fixtures and live values visibly distinct.","On /admin/notifications in en-LTR light, verify: Keep projections, simulations, fixtures and live values visibly distinct.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0149,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Help in context,Current en-LTR light evidence for /admin/notifications requires help in context refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Provide concise policy and evidence help at the decision point, not as detached documentation.","On /admin/notifications in en-LTR light, verify: Provide concise policy and evidence help at the decision point, not as detached documentation.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0150,/admin/notifications,SCR-ADM-080,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Exit/recovery,Current en-LTR light evidence for /admin/notifications requires exit/recovery refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/notifications.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-notifications__populated_or_honest_empty__en-LTR__light__1440x1024__20260719T003450Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Give a safe exit that preserves state and tells the user what remains incomplete.,"On /admin/notifications in en-LTR light, verify: Give a safe exit that preserves state and tells the user what remains incomplete.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0151,/admin/packages,SCR-ADM-030,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Job clarity,Current en-LTR light evidence for /admin/packages requires job clarity refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/packages.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-packages__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003459Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,State the user job and expected outcome before presenting tools or data.,"On /admin/packages in en-LTR light, verify: State the user job and expected outcome before presenting tools or data.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0152,/admin/packages,SCR-ADM-030,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Next action,Current en-LTR light evidence for /admin/packages requires next action refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/packages.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-packages__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003459Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Make exactly one safe next action obvious for the current role and lifecycle state.,"On /admin/packages in en-LTR light, verify: Make exactly one safe next action obvious for the current role and lifecycle state.",CD-PREM-02,OPEN_EVIDENCED
WP01-UX-0153,/admin/packages,SCR-ADM-030,Compliance/Business/Technical Admin,default,en,LTR,light,P2,Blocker explanation,Current en-LTR light evidence for /admin/packages requires blocker explanation refinement against the governed premium baseline.,"Additional time, ambiguity or recovery effort for the governed task on /admin/packages.",design/claude-design-mvp1/operationalization/wp01-design-system-input/20260719T003221Z/screenshots/WP01__admin-packages__populated_or_honest_empty__en-LTR__light__1425x1024__20260719T003459Z.png,ACCEPTED_AS_IS_BASELINE,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Explain why progression is blocked and identify the authorized resolution path.,"On /admin/packages in en-LTR light, verify: Explain why progression is blocked and identify the authorized resolution path.",CD-PREM-02,OPEN_EVIDENCED
